"token","n","joy","anger","anticipation","disgust","fear","sadness","surprise","trust","negative","positive"
"divisible",2,0,0,0,0,0,0,0,0,0,0
"division",1,0,0,0,0,0,0,0,0,0,0
"divisor",1,0,0,0,0,0,0,0,0,0,0
"divorcio",1,0,1,0,1,1,1,1,1,1,0
"divulgacion",1,0,0,0,0,0,0,0,0,0,0
"divulgar",1,0,0,0,0,0,0,0,0,0,0
"doblada",1,0,0,0,0,0,0,0,0,0,0
"dobladillo",1,0,0,0,0,0,0,0,0,0,0
"doblado",1,0,0,0,0,0,0,0,0,0,0
"doblando",1,0,0,0,0,0,0,0,0,0,0
"doblar",2,0,0,0,0,0,0,0,0,0,0
"doble",3,0,0,0,0,0,0,0,0,0,0
"doblete",1,0,0,0,0,0,0,0,0,0,0
"doce",1,0,0,0,0,0,0,0,0,0,0
"doce de la noche",1,0,0,0,0,0,0,0,0,0,0
"docena",1,0,0,0,0,0,0,0,0,0,0
"docil",2,0,0,0,0,0,0,0,0,0,1
"doctrina",1,0,0,0,0,0,0,0,1,0,0
"doctrinal",1,0,0,0,0,0,0,0,0,0,0
"documental",1,0,0,0,0,0,0,0,0,0,0
"documento",1,0,0,0,0,0,0,0,0,0,0
"dogma",1,0,0,0,0,0,0,0,1,0,0
"dogmatico",2,0,1,0,0,0,0,0,0,1,0
"doguillo",1,0,0,0,0,0,0,0,0,0,0
"dolar",2,0,0,0,0,1,0,1,0,1,1
"dolor",6,0,0,0,1,1,1,0,0,1,0
"dolor de cabeza",1,0,0,0,0,0,0,0,0,1,0
"dolor de muelas",1,0,0,0,0,1,0,0,0,1,0
"dolores del parto",1,0,0,0,0,0,0,0,0,1,0
"dolorido",1,0,0,0,0,1,1,0,0,1,0
"dolorosamente",1,0,0,0,0,0,1,0,0,1,0
"doloroso",2,0,1,0,1,1,1,0,0,1,0
"domadura",1,0,0,0,0,0,0,0,0,0,0
"domesticacion",1,0,0,0,0,0,0,0,0,0,0
"domesticado",1,0,0,0,0,0,0,0,0,0,0
"domestico",1,0,0,0,0,0,0,0,0,0,0
"domiciliado",1,0,0,0,0,0,0,0,0,0,0
"domicilio",1,0,0,0,0,0,0,0,0,0,0
"dominacion",1,0,1,0,0,1,1,0,0,1,0
"dominante",3,0,0,0,0,1,0,0,1,1,1
"dominar",3,0,1,0,0,1,0,0,0,1,1
"dominio",4,0,0,0,0,1,0,0,1,0,0
"domino",1,0,0,0,0,0,0,0,0,0,0
"don",1,0,0,0,0,0,0,0,1,0,1
"donacion",2,0,0,0,0,0,0,0,0,0,1
"donante",1,0,0,0,0,0,0,0,0,0,0
"doncella",1,0,0,0,0,0,0,0,0,0,1
"dorado",2,0,0,0,0,0,0,0,0,0,0
"dormido",2,0,0,0,0,0,0,0,0,0,0
"dormir",1,0,0,0,0,0,0,0,0,0,0
"dormitar",2,0,0,0,0,0,0,0,0,0,0
"dormitorio",2,0,0,0,0,0,0,0,0,0,0
"dorsal",1,0,0,0,0,0,0,0,0,0,0
"dos",1,0,0,0,0,0,0,0,0,0,0
"doselera",1,0,0,0,0,0,0,0,0,0,0
"dosis",1,0,0,0,0,0,0,0,0,0,0
"dotacion",1,0,0,0,0,0,0,0,1,0,1
"dotado",2,0,0,0,0,0,0,0,0,0,1
"dotar",1,0,0,0,0,0,0,0,1,0,1
"dote",1,0,0,0,0,0,0,0,0,0,0
"dragar",1,0,0,0,0,0,0,0,0,0,0
"drama",1,0,0,0,0,0,0,0,0,0,0
"dramatico",1,0,0,0,0,0,0,0,0,0,0
"dramaturgo",1,0,0,0,0,0,0,0,0,0,0
"drastico",1,0,0,0,0,0,0,0,0,0,0
"drenaje",1,0,0,0,0,0,0,0,0,1,0
"droga",1,0,0,0,0,0,0,0,0,0,0
"drogado",2,0,0,0,0,0,1,0,0,1,0
"druida",1,0,0,0,0,0,0,0,0,0,0
"dualidad",1,0,0,0,0,0,0,0,0,0,0
"dualismo",1,0,0,0,0,0,0,0,0,0,0
"ducha",2,0,0,0,0,0,0,0,0,1,0
"ductil",1,0,0,0,0,0,0,0,0,0,0
"duda",1,0,0,0,0,1,1,0,1,1,0
"dudando",1,0,0,0,0,0,0,0,0,0,0
"dudoso",2,0,0,0,0,1,0,0,1,1,0
"duela",1,0,0,0,0,0,0,0,0,1,0
"duelo",2,0,1,1,0,1,1,0,0,1,0
"duende",3,0,1,0,1,1,0,0,0,1,0
"dueno",2,0,0,0,0,0,0,0,0,0,0
"dueto",1,0,0,0,0,0,0,0,0,0,1
"dulce",2,1,0,1,0,0,0,1,1,0,1
"dulce de azucar",1,0,0,0,0,0,0,0,0,1,0
"dulces",1,1,0,1,0,0,0,0,0,0,1
"dulzura",2,0,0,0,0,0,0,0,0,0,1
"duna",1,0,0,0,0,0,0,0,0,0,0
"duo",1,0,0,0,0,0,0,0,0,0,0
"duodecimo",1,0,0,0,0,0,0,0,0,0,0
"duplex",1,0,0,0,0,0,0,0,0,0,0
"duplicacion",2,0,0,0,0,0,0,0,0,0,0
"duplicado",1,0,0,0,0,0,0,0,0,0,0
"duplicar",1,0,0,0,0,0,0,0,0,0,0
"duplicidad",1,0,1,0,0,0,0,0,0,1,0
"duque",1,0,0,0,0,0,0,0,0,0,1
"durabilidad",1,0,0,0,0,0,0,0,1,0,1
"durable",1,0,0,0,0,0,0,0,1,0,1
"duracion",1,0,0,0,0,0,0,0,0,0,0
"dureza",2,0,1,0,0,1,0,0,0,1,0
"durmiendo la siesta",1,0,0,0,0,0,0,0,0,0,0
"durmiente",1,0,0,0,0,0,0,0,0,0,0
"duro",1,0,0,0,0,0,0,0,0,1,0
"ebano",1,0,0,0,0,0,0,0,0,0,0
"echando humo",1,0,1,0,0,0,0,0,0,1,0
"eclectico",1,0,0,0,0,0,0,0,0,0,0
"eclesiastico",1,0,0,0,0,0,0,0,0,0,0
"eclipsar",1,0,0,0,0,0,0,0,0,0,0
"eclipse",1,0,0,0,0,0,0,0,0,0,0
"ecliptica",1,0,0,0,0,0,0,0,0,0,0
"eco",1,0,0,0,0,0,0,0,0,0,0
"economia",1,0,0,0,0,0,0,0,1,0,0
"economico",1,0,0,0,0,0,0,0,0,0,0
"ecuacion",1,0,0,0,0,0,0,0,0,0,0
"ecuador",1,0,0,0,0,0,0,0,0,0,0
"ecuatorial",1,0,0,0,0,0,0,0,0,0,0
"ecuestre",1,0,0,0,0,0,0,0,0,0,0
"ecumenico",1,0,0,0,0,0,0,0,0,0,0
"edad madura de mujer",1,0,0,0,0,0,0,0,0,0,0
"edicion",1,0,0,1,0,0,0,0,0,0,0
"edicto",1,0,0,0,0,1,0,0,0,1,0
"edificacion",2,1,0,1,0,0,0,0,1,0,1
"edificio",2,0,0,0,0,0,0,0,0,0,1
"edificios",1,0,0,0,0,0,0,0,0,0,0
"editar",1,0,0,0,0,0,0,0,0,0,0
"editor",2,0,0,0,0,0,0,0,0,0,0
"editorial",1,0,0,0,0,0,0,0,0,0,0
"edredon",1,0,0,0,0,0,0,0,0,0,0
"educacion",1,0,0,0,0,0,0,0,0,0,0
"educado",2,0,0,0,0,0,0,0,0,0,1
"educar",1,0,0,0,0,0,0,0,0,0,1
"educativo",1,0,0,0,0,0,0,0,1,0,1
"edulcorante",1,0,0,0,0,0,0,0,0,0,0
"efectivamente",1,0,0,0,0,0,0,0,0,0,0
"efecto",1,0,0,0,0,0,0,0,0,0,0
"efectos",1,0,0,0,0,0,0,0,0,0,0
"efectuar",1,0,0,0,0,0,0,0,0,0,0
"efemerides",1,0,0,0,0,0,0,0,0,0,1
"efervescencia",1,0,0,0,0,0,0,0,0,0,0
"eficacia",1,0,0,0,0,0,0,0,0,0,1
"eficaz",3,0,0,0,0,0,0,0,1,0,1
"eficiencia",1,0,0,0,0,0,0,0,0,0,1
"eficiente",1,0,0,1,0,0,0,0,1,0,1
"efigie",1,0,1,0,0,0,0,0,0,0,0
"efimero",1,0,0,0,0,0,0,0,0,0,0
"efusion",2,0,0,0,0,0,0,0,0,0,0
"egida",1,0,0,0,0,0,0,0,0,0,0
"ego",1,0,0,0,0,0,0,0,0,0,0
"egoismo",1,0,0,0,0,0,0,0,0,1,0
"egoista",1,0,1,0,1,0,0,0,0,1,0
"egolatra",1,0,0,0,1,0,0,0,0,1,0
"eje",3,0,0,0,0,0,0,0,0,0,0
"ejecucion",1,0,1,0,0,1,1,0,1,1,0
"ejecutante",1,0,0,0,0,0,0,0,0,0,1
"ejecutar",1,0,0,0,0,0,0,0,0,0,0
"ejecutivo",1,0,0,0,0,0,0,0,0,0,0
"ejecutor",1,0,0,0,0,0,0,0,1,0,0
"ejemplar",2,0,0,0,0,0,0,0,0,0,1
"ejemplificar",1,0,0,0,0,0,0,0,0,0,0
"ejercer",1,0,0,0,0,0,0,0,0,0,0
"ejercicio",1,0,0,0,0,0,0,0,0,0,0
"ejercito",1,0,0,0,0,0,0,0,0,0,0
"el cortar",1,0,0,0,0,0,0,0,0,0,0
"el dia de ayer",1,0,0,0,0,0,0,0,0,0,0
"el embarazo",1,0,0,0,1,0,0,0,0,1,0
"el mayor",1,0,0,0,0,0,0,0,0,0,0
"el plastico",1,0,0,0,0,0,0,0,0,0,0
"el proceso de destitucion",1,0,0,0,0,0,0,0,0,1,0
"el sonar",1,0,0,0,0,0,0,0,0,0,0
"el verano",1,0,0,0,0,0,0,0,0,0,0
"el w",1,0,0,0,0,0,0,0,0,0,0
"elaboracion",1,0,0,0,0,0,0,0,0,0,1
"elaborar",1,0,0,0,0,0,0,0,0,0,0
"elaborar cerveza",1,0,0,0,0,0,0,0,0,0,0
"elasticidad",1,0,0,0,0,0,0,0,0,0,0
"elastico",1,0,0,0,0,0,0,0,0,0,0
"eleccion",2,0,0,0,0,0,0,0,0,0,1
"electo",1,0,0,0,0,0,0,0,1,0,1
"elector",1,0,0,0,0,0,0,0,0,0,0
"electorado",1,0,0,0,0,0,0,0,1,0,0
"electricidad",1,0,0,0,0,0,0,0,0,0,1
"electrico",1,1,0,0,0,0,0,1,0,0,1
"elefante",1,0,0,0,0,0,0,0,0,0,0
"elegancia",1,1,0,1,0,0,0,0,1,0,1
"elegante",3,1,0,0,0,0,0,0,0,0,1
"elegible",1,0,0,0,0,0,0,0,0,0,1
"elegido",1,0,0,0,0,0,0,0,0,0,1
"elegir",2,0,0,0,0,0,0,0,0,0,1
"elemental",1,0,0,0,0,0,0,0,0,0,0
"elemento",1,0,0,0,0,0,0,0,0,0,0
"elementos",2,0,0,0,0,0,0,0,0,0,0
"elevacion",1,1,0,1,0,1,0,0,1,0,1
"elevado",1,0,0,0,0,0,0,0,0,1,0
"elevar",3,0,0,0,0,0,0,0,0,0,0
"eligiendo",1,0,0,0,0,0,0,0,0,0,0
"eliminacion",2,0,1,0,1,1,1,0,0,1,0
"elipse",1,0,0,0,0,0,0,0,0,0,0
"elipsis",1,0,0,0,0,0,0,0,0,0,0
"elipsoide",1,0,0,0,0,0,0,0,0,0,0
"eliptico",2,0,0,0,0,0,0,0,0,0,0
"elite",1,1,0,1,0,0,0,0,1,0,1
"elocuencia",1,0,0,0,0,0,0,0,0,0,1
"elocuente",1,0,0,0,0,0,0,0,0,0,1
"elogiar",1,0,0,0,0,0,0,0,0,0,1
"elogio",2,1,0,0,0,0,0,0,1,0,1
"elucidacion",1,0,0,0,0,0,0,0,0,0,0
"eludir",1,0,0,0,0,0,0,0,0,0,0
"elusivo",1,0,0,0,0,0,0,1,0,1,0
"emanar",1,0,0,0,0,0,0,0,0,0,0
"emancipacion",1,1,0,1,0,0,0,0,0,0,1
"embajada",1,0,0,0,0,0,0,0,0,0,0
"embajador",1,0,0,0,0,0,0,0,1,0,1
"embaldosado",1,0,0,0,0,0,0,0,0,0,1
"embarazoso",1,0,0,0,0,0,0,0,0,1,0
"embarcacion",1,0,0,1,0,0,0,0,0,0,0
"embarcadero",1,0,0,0,0,0,0,0,0,0,0
"embarcar",1,0,0,0,0,0,0,0,0,0,0
"embargado",1,0,0,0,0,0,0,0,0,0,0
"embargo",2,0,0,0,0,1,0,0,0,1,0
"embarque",1,0,0,0,0,0,0,0,0,0,0
"embate",1,0,0,0,0,0,0,0,0,0,0
"embellecer",2,1,0,0,0,0,0,0,0,0,1
"embellecimiento",2,1,0,0,0,0,0,0,1,0,1
"emblema",1,0,0,0,0,0,0,0,0,0,0
"emblematico",1,0,0,0,0,0,0,0,0,0,0
"embolia",1,0,0,0,0,1,1,0,0,1,0
"emboscada",1,0,1,0,0,1,0,1,0,1,0
"embrague",1,0,0,0,0,0,0,0,0,0,0
"embriagado",1,0,0,0,1,0,0,0,0,1,0
"embriagador",1,0,0,0,0,0,0,0,0,1,0
"embriaguez",1,0,0,0,0,0,0,0,0,1,0
"embrion",1,0,0,0,0,0,0,0,0,0,0
"embrionario",1,0,0,0,0,0,0,0,0,0,0
"embrollado",1,0,0,0,0,0,0,0,0,1,0
"embudo",1,0,0,0,0,0,0,0,0,0,0
"embutido",1,0,0,0,0,0,0,0,0,0,0
"emergencia",1,0,0,0,0,1,1,1,0,1,0
"emeritus",1,0,0,0,0,0,0,0,0,0,1
"emigracion",1,0,0,0,0,0,0,0,0,0,0
"emigrar",3,0,0,0,0,0,0,0,0,0,0
"eminencia",1,0,0,0,0,0,0,0,1,0,1
"eminente",1,0,0,0,0,0,0,0,0,0,1
"eminentemente",1,0,0,0,0,0,0,0,0,0,1
"emir",1,0,0,0,0,0,0,0,0,0,1
"emision",1,0,0,0,0,0,0,0,0,0,0
"emitir",2,0,0,0,0,0,0,0,0,0,0
"emocion",2,1,0,1,0,1,0,1,0,0,1
"emocional",1,0,0,0,0,0,0,0,0,0,0
"emocionante",3,1,0,1,0,0,0,1,0,0,1
"emotivo",1,0,0,0,0,0,0,0,0,0,0
"empalme",1,0,0,0,0,0,0,0,0,0,0
"empapado",2,0,0,0,0,0,0,0,0,0,0
"empatia",1,0,0,0,0,0,0,0,0,0,1
"empenar",1,0,0,0,0,0,0,0,1,1,0
"empeno",1,0,0,1,0,0,0,0,0,0,1
"empeorando",1,0,0,0,1,0,1,0,0,1,0
"empequenecer",1,0,1,0,1,1,1,0,0,1,0
"emperador",2,0,0,0,0,0,0,0,0,0,0
"emperatriz",1,0,0,0,0,0,0,0,0,0,0
"empezar",1,0,0,0,0,0,0,0,0,0,0
"empinado",1,0,0,0,0,0,0,0,0,0,0
"empirico",1,0,0,0,0,0,0,0,0,0,0
"empirismo",1,0,0,0,0,0,0,0,0,0,0
"empleado",1,0,0,0,0,0,0,0,0,0,0
"empleador",1,0,0,0,0,0,0,0,0,0,0
"emplear",1,0,0,0,0,0,0,0,1,0,0
"empleo",1,0,0,0,0,0,0,0,0,0,0
"emporio",1,0,0,0,0,0,0,0,0,0,0
"empotrar",1,0,0,0,0,0,0,0,0,0,0
"emprendedor",3,0,0,0,0,0,0,0,0,0,1
"emprender",1,0,0,0,0,0,0,0,0,0,0
"empresa",4,0,0,1,0,0,0,0,0,0,0
"empujar",2,0,0,0,0,0,0,0,0,0,0
"empuje",1,0,0,0,0,0,0,0,0,0,0
"empujon",1,0,1,0,0,0,0,0,0,1,0
"empujoncito",1,0,0,0,0,0,0,0,0,0,0
"empunadura",1,0,0,0,0,0,0,0,0,0,0
"empunar",1,0,0,0,0,0,0,0,0,0,0
"emular",1,0,0,0,0,0,0,0,0,0,1
"emulsion",1,0,0,0,0,0,0,0,0,0,0
"en abundancia",1,0,0,0,0,0,0,0,0,0,1
"en accion",1,0,0,0,0,0,0,0,0,1,0
"en alto",1,0,0,0,0,0,0,0,0,0,0
"en auge",1,0,0,0,0,0,0,0,0,0,0
"en capas",1,0,0,0,0,0,0,0,0,0,0
"en caso",1,0,1,0,1,1,1,0,0,1,0
"en corte",1,0,0,0,0,0,0,0,0,0,0
"en curso",1,0,0,1,0,0,0,0,0,0,0
"en desacuerdo",1,0,1,0,0,0,1,0,0,1,0
"en desuso",1,0,1,0,0,0,0,0,0,1,0
"en el acto",1,0,0,0,0,0,0,0,0,0,0
"en el interior",1,0,0,0,0,0,0,0,0,0,0
"en general",1,0,0,0,0,0,0,0,0,0,0
"en mal estado",1,0,0,0,1,0,0,0,0,1,0
"en medio de",1,0,0,0,0,0,0,0,0,0,0
"en paz",1,0,0,0,0,0,0,0,0,0,0
"en pedazos",1,0,0,0,0,0,0,0,0,0,0
"en peligro de extincion",1,0,0,0,0,1,0,0,0,1,0
"en polvo",2,0,0,0,0,0,0,0,0,0,0
"en popa",1,0,0,0,0,0,0,0,0,0,0
"en privado",1,0,0,0,0,0,0,0,0,0,0
"en publico",1,0,0,0,0,0,0,0,0,0,0
"en relieve",1,0,0,0,0,0,0,0,0,0,0
"en silencio",1,0,0,0,0,0,0,0,0,0,0
"en todo el mundo",1,0,0,0,0,0,0,0,0,0,0
"en total",1,0,0,0,0,0,0,0,0,0,0
"en verdad",2,0,0,0,0,0,0,0,1,0,1
"en voz alta",1,0,0,0,0,0,0,0,0,0,0
"enajenar",1,0,1,0,1,0,0,0,0,1,0
"enano",3,0,0,0,0,1,1,0,0,1,0
"encabezamiento",1,0,0,0,0,0,0,0,0,0,0
"encadenar",1,0,1,1,1,1,1,0,0,1,0
"encaja",1,0,1,0,0,0,0,0,0,1,0
"encallado",1,0,0,0,0,0,0,0,0,1,0
"encantado",3,1,0,0,0,0,0,0,1,1,1
"encantador",3,1,0,1,0,0,0,0,1,0,1
"encantamiento",1,0,0,0,0,0,0,0,0,0,0
"encantar",1,1,0,1,0,0,0,1,0,0,1
"encanto",1,0,0,0,0,0,0,0,0,0,1
"encapotado",1,0,0,0,0,0,0,0,0,1,0
"encapuchado",1,0,0,0,0,1,0,0,0,0,0
"encarcelado",1,0,1,0,1,1,1,0,0,1,0
"encarcelamiento",1,0,1,0,1,1,1,0,0,1,0
"encarcelar",1,0,0,0,0,0,0,0,0,1,0
"encarnacion",1,0,0,0,0,0,0,0,0,0,0
"encender",1,0,0,0,0,0,0,0,0,0,0
"encendido",1,0,0,0,0,0,0,0,0,0,0
"encerrar",1,0,0,0,0,0,0,0,0,0,0
"enchapado",1,0,0,0,0,0,0,0,0,0,0
"enchufar",1,0,0,0,0,0,0,0,0,0,0
"enchufe",1,0,0,0,0,0,0,0,0,0,0
"enciclopedia",1,0,0,0,0,0,0,0,1,0,1
"encimera",1,0,0,0,0,0,0,0,0,0,0
"enclave",1,0,0,0,0,0,0,0,0,1,0
"enclenque",1,0,0,0,0,1,1,0,0,1,0
"encogerse",1,0,0,0,0,1,1,0,0,1,0
"encogido",1,0,0,0,0,0,0,0,0,1,0
"encogimiento de hombros",1,0,0,0,0,0,0,0,0,0,0
"encontrar",2,0,0,0,0,0,0,0,0,0,0
"encorvado",1,0,0,0,0,0,0,0,0,0,0
"encriptar",1,0,0,0,0,0,0,0,0,0,0
"encubierto",1,0,0,0,0,0,0,0,0,0,0
"encubrir",1,0,0,0,0,0,1,0,0,1,0
"encuentro casual",1,0,0,0,0,0,0,0,0,1,0
"encuesta",3,0,0,0,0,0,0,0,1,0,0
"endeble",1,0,0,0,1,1,0,0,0,1,0
"endemico",1,0,0,0,1,1,1,0,0,1,0
"enderezar",1,0,0,0,0,0,0,0,0,0,0
"endeudado",1,0,0,0,0,0,0,0,0,0,0
"endocarditis",1,0,0,0,0,1,1,0,0,0,0
"endulzado",1,0,0,0,0,0,0,0,0,0,0
"endulzar",1,0,0,0,0,0,0,0,0,0,0
"endurecer",2,0,0,0,0,0,0,0,0,0,0
"endurecimiento",1,0,0,0,0,0,0,0,0,0,0
"enema",1,0,0,0,1,0,0,0,0,0,0
"enemigo",2,0,1,0,1,1,0,0,0,1,0
"enemistad",1,0,1,0,0,1,1,0,0,1,0
"energetico",1,0,0,0,0,0,0,0,0,0,1
"energia",1,0,0,0,0,0,0,0,0,0,0
"energico",1,0,0,0,0,0,0,0,0,0,0
"enfadado",1,0,1,0,1,0,0,0,0,1,0
"enfado",1,0,1,0,0,0,0,0,0,1,0
"enfasis",1,0,0,0,0,0,0,0,0,0,0
"enfatico",1,0,0,0,0,0,0,0,0,0,0
"enfatizar",1,0,0,0,0,0,0,0,1,0,0
"enfermedad",6,0,1,0,1,1,1,0,0,1,0
"enfermera",1,0,0,0,0,0,0,0,1,0,1
"enfermeria",1,0,0,0,0,0,0,0,0,0,0
"enfermizo",2,0,0,0,1,0,1,0,0,1,0
"enfermo",4,0,1,0,1,1,1,0,0,1,0
"enfoque",1,0,0,0,0,0,0,0,0,0,1
"enfriador",1,0,0,0,0,0,0,0,0,0,0
"enfriamiento",1,0,0,0,0,0,0,0,0,0,0
"enfriar",1,0,0,0,0,0,0,0,0,0,0
"enganado",1,0,1,0,0,0,0,0,0,1,0
"enganando",1,0,0,0,0,0,0,0,0,0,0
"enganar",5,0,1,0,1,1,1,0,1,1,0
"enganchado",1,0,0,0,0,0,0,0,0,1,0
"engancharse",1,0,0,0,0,0,0,1,0,1,0
"enganches",1,0,0,0,0,0,0,0,0,1,0
"engano",4,0,1,0,1,1,1,1,0,1,0
"enganoso",4,0,1,0,1,0,1,0,1,1,0
"engatusar",1,0,0,0,0,0,0,0,1,0,0
"engendrar",1,0,0,0,0,0,0,0,0,0,0
"engranaje",1,0,0,0,0,0,0,0,0,0,1
"engrandecido",1,0,0,0,0,0,0,0,0,0,0
"engreido",1,0,0,0,0,0,0,0,0,1,0
"engullendo",1,0,0,0,0,0,0,0,0,1,0
"engullir",1,0,0,0,0,0,0,0,0,0,0
"enigma",2,0,0,0,0,0,0,1,0,0,0
"enigmatico",1,0,0,0,0,1,0,0,0,1,0
"enjambre",2,0,0,0,1,0,0,0,0,0,0
"enjuagar",2,0,0,0,0,0,0,0,0,0,1
"enjuiciamiento",1,0,0,0,1,0,0,0,0,1,0
"enjuiciar",1,0,1,0,0,1,1,0,0,1,0
"enlace",2,0,0,0,0,0,0,0,0,1,0
"enloquecer",1,0,1,0,0,1,0,0,0,1,0
"enloquecido",1,0,1,0,0,0,0,0,0,1,0
"enmaranado",1,0,0,0,0,0,0,0,0,0,0
"enmendar",1,0,0,0,0,0,0,0,0,0,1
"enmienda",1,0,0,0,0,0,0,0,0,0,0
"enojado",1,0,1,0,1,1,1,0,0,1,0
"enojarse",1,0,1,0,1,0,0,0,0,1,0
"enorme",5,0,1,0,1,0,0,0,0,1,0
"enormemente",1,0,0,0,0,0,0,0,0,0,0
"enormidad",1,0,0,0,0,0,0,0,0,0,0
"enredado",2,0,1,0,1,1,1,0,0,1,0
"enredo",2,0,0,0,0,0,0,0,0,1,0
"enrejado",1,0,0,0,0,0,0,0,0,0,0
"enriquecer",1,0,0,0,0,0,0,0,0,0,1
"enrojecimiento",1,0,0,0,0,0,0,0,0,0,0
"enroscado",1,0,0,0,0,0,0,0,0,0,0
"enroscarse",1,0,0,0,0,0,0,0,0,0,0
"ensalada",1,0,0,0,0,0,0,0,0,0,0
"ensamblado",1,0,0,0,0,0,0,0,0,0,0
"ensanchar",1,0,0,0,0,0,0,0,0,0,0
"ensayista",1,0,0,0,0,0,0,0,0,0,0
"ensayo",3,0,0,0,0,0,0,0,0,0,0
"ensenada",1,1,0,1,1,1,0,0,0,0,1
"ensenando",1,0,0,0,0,0,0,0,0,0,0
"ensenanza",1,0,0,0,0,0,0,0,0,0,0
"ensenar",1,1,0,0,0,0,0,1,1,0,1
"enseno",1,0,0,0,0,0,0,0,1,0,0
"ensordecedor",1,0,0,0,0,0,0,0,0,0,0
"ensueno",1,1,0,0,0,0,0,0,1,0,1
"entablillar",1,0,0,0,0,0,0,0,0,0,0
"entender mal",1,0,0,0,0,0,0,0,0,1,0
"entero",1,0,0,0,0,0,0,0,0,0,0
"enterrado",1,0,0,0,0,1,1,0,0,1,0
"enterrador",1,0,0,0,0,0,1,0,0,0,0
"enterrar",2,0,0,0,0,0,1,0,0,1,0
"entidad",1,0,0,0,0,0,0,0,0,0,0
"entierro",2,0,1,0,0,1,1,0,0,1,0
"entomologia",1,0,0,0,0,0,0,0,0,0,0
"entonacion",1,0,0,0,0,0,0,0,0,0,1
"entrada",6,0,0,0,0,0,0,0,0,0,0
"entrada de coches",1,0,0,0,0,0,0,0,0,0,0
"entranas",1,0,0,0,1,0,0,0,0,1,0
"entrante",1,0,0,0,0,0,0,0,0,0,0
"entre",1,0,0,0,0,0,0,0,0,0,0
"entre parentesis",1,0,0,0,0,0,0,0,0,0,0
"entrega",2,0,0,1,0,0,0,0,0,0,1
"entrenado",1,0,0,0,0,0,0,0,0,0,0
"entrenador",2,0,0,0,0,0,0,0,1,0,0
"entrepierna",1,0,0,0,0,0,0,0,0,0,0
"entretener",2,1,0,0,0,0,0,0,0,0,1
"entretenido",3,1,0,1,0,0,0,0,0,0,1
"entretenimiento",1,1,0,1,0,0,0,1,1,0,1
"entrevista",1,0,0,0,0,0,0,0,0,0,0
"entrevistador",1,0,0,0,0,1,0,0,0,0,0
"entrometerse",1,0,1,0,0,0,0,0,0,1,0
"entubado",1,0,0,0,0,0,0,0,0,0,0
"entumecimiento",1,0,0,0,0,0,1,0,0,1,0
"entusiasmado",1,1,0,1,0,0,0,1,1,0,1
"entusiasmo",1,1,0,1,0,0,0,1,0,0,1
"entusiasta",1,1,0,1,0,0,0,1,0,0,1
"enumeracion",1,0,0,0,0,0,0,0,0,0,0
"enumerar",1,0,0,0,0,0,0,0,0,0,0
"envasador",1,0,0,0,0,0,0,0,0,0,0
"envase",2,0,0,0,0,0,0,0,0,0,0
"envejecido",1,0,0,0,0,0,0,0,0,0,0
"envenenado",1,0,1,0,1,1,1,0,0,1,0
"envenenamiento",1,0,0,0,1,0,0,0,0,1,0
"enviado",1,0,0,0,0,0,0,0,0,0,0
"enviar",2,0,0,1,0,0,0,0,0,0,0
"envidioso",1,0,0,0,0,0,0,0,0,1,0
"envio",5,0,0,0,0,0,0,0,0,0,0
"envoltura",1,0,0,0,0,0,0,0,0,0,0
"envolver",1,0,0,0,0,0,0,0,0,0,0
"eperlano",1,0,0,0,0,0,0,0,0,0,0
"epico",1,0,0,0,0,0,0,0,0,0,1
"epidemia",1,0,1,1,1,1,1,1,0,1,0
"epidermis",1,0,0,0,0,0,0,0,0,0,0
"epilepsia",1,0,0,0,0,0,0,0,0,1,0
"epilogo",1,0,0,0,0,0,0,0,0,0,0
"episcopal",1,0,0,0,0,0,0,0,1,0,0
"episodico",1,0,0,0,0,0,0,0,0,0,0
"episodio",1,0,0,0,0,0,0,0,0,0,0
"epistola",1,0,0,0,0,0,0,0,0,0,0
"epitafio",1,0,0,0,0,0,1,0,0,0,0
"epiteto",1,0,0,0,0,0,0,0,0,0,0
"epitome",1,0,0,0,0,0,0,0,0,0,1
"epoca",1,0,0,0,0,0,0,0,0,0,0
"equidad",1,0,0,0,0,0,0,0,0,0,1
"equidistante",1,0,0,0,0,0,0,0,0,0,0
"equilibrado",1,0,0,0,0,0,0,0,0,0,1
"equilibrio",3,0,0,0,0,0,0,0,0,0,1
"equipado",1,0,0,0,0,0,0,0,0,0,0
"equipaje",2,0,0,0,0,0,0,0,0,0,0
"equipar",1,0,0,0,0,0,0,0,0,0,0
"equiparar",1,0,0,0,0,0,0,0,0,0,0
"equipo",5,0,0,0,0,0,0,0,1,0,0
"equitativo",1,0,0,0,0,0,0,0,0,0,0
"equivalencia",1,0,0,0,0,0,0,0,0,0,0
"equivalente",2,0,0,0,0,0,0,0,1,0,0
"equivocado",3,0,0,0,1,1,0,0,0,1,0
"equivoco",1,0,0,0,0,0,0,0,0,0,0
"era",1,0,0,0,0,0,0,0,0,0,0
"ereccion",1,0,0,0,0,0,0,0,0,0,0
"erguido",1,0,0,0,0,0,0,0,0,0,0
"erizo",1,0,0,0,0,0,0,0,0,0,0
"ermitano",1,0,0,0,0,0,1,0,1,0,0
"erosion",1,0,0,0,0,0,0,0,0,1,0
"erosionar",1,0,0,0,0,0,0,0,0,0,0
